,base_price,date,count,num_id
70937,596.66,1/2/2019,2,72326803-001 _ 1600.0
70946,598.5,1/2/2019,2,72326392-1 _ 1600.0
70948,599.2602,1/2/2019,2,34212973-002 _ 1039.0
5705,0.05,1/2/2019,2,53500012-410 _ 5210.0
70950,599.78,1/2/2019,2,4075226-4 _ 1009.0
5704,0.05,1/2/2019,2,7500510-1/CS0010 _ 5210.0
70952,599.89,1/2/2019,2,088-02540-0007 _ 1009.0
5703,0.05,1/2/2019,2,434-0044-056 _ 5210.0
5707,0.05,1/2/2019,2,344-0445-012 _ 5210.0
5706,0.05,1/2/2019,2,36005-0113 _ 5210.0
72707,809.1425,1/2/2019,2,729998018-35 _ 1600.0
72712,809.2227,1/2/2019,2,7025742-905//CM _ 5210.0
72714,809.34,1/2/2019,2,200-05045-0001 _ 5253.0
72269,750,1/2/2019,2,34214049-001 _ 1039.0
72285,750.1783,1/2/2019,2,7021859-902 _ 5210.0
72270,750,1/2/2019,2,74201177-001 _ 1039.0
5042,0.037,1/2/2019,2,PH515 _ 1600.0
72275,750,1/2/2019,2,66020293-001 _ 1062.0
5040,0.037,1/2/2019,2,53500117-196 _ 1009.0
72277,750,1/2/2019,2,31-5132-3 _ 1600.0
72278,750,1/2/2019,2,72325789-1 _ 1600.0
72279,750,1/2/2019,2,71-1199-5 _ 1600.0
5038,0.0363,1/2/2019,2,53500082-167 _ 1600.0
72283,750.17,1/2/2019,2,7009844-901 _ 1009.0
5044,0.0377,1/2/2019,2,8712922-0224 _ 1045.0
72315,755,1/2/2019,2,75001384-001//G _ 1095.0
5076,0.04,1/2/2019,2,0919-18 _ 5253.0
5077,0.04,1/2/2019,2,1902482-441 _ 5253.0
72268,750,1/2/2019,2,34215297-007 _ 1039.0
5114,0.04,1/2/2019,2,151-5047-037 _ 5010.0
72267,750,1/2/2019,2,68008393-101 _ 1064.0
72264,750,1/2/2019,2,7001644-29 _ 1008.0
72303,753.4189,1/2/2019,2,26020074-104CM _ 1062.0
5026,0.0342,1/2/2019,2,8712927-0471 _ 1045.0
72305,753.54,1/2/2019,2,233-217-G6MA23-6BN-186T _ 1006.0
72307,754.25,1/2/2019,2,3827430-1 _ 5010.0
72309,754.86,1/2/2019,2,7017991-901 _ 1009.0
5023,0.034,1/2/2019,2,097-00104-0015 _ 1009.0
72311,754.877,1/2/2019,2,F57452021200 _ 1600.0
5022,0.034,1/2/2019,2,7012934-2 _ 1009.0
72300,753,1/2/2019,2,100-830001-2 _ 1009.0
72203,745,1/2/2019,2,8268143-001 _ 1006.0
72287,750.35,1/2/2019,2,3830416-1 _ 5010.0
5036,0.036,1/2/2019,2,7022903-104 _ 5210.0
72259,750,1/2/2019,2,8268109-001 _ 1006.0
5048,0.038,1/2/2019,2,ERJ-3EKF4750V _ 1006.0
72262,750,1/2/2019,2,22003482-040 _ 1065.0
5046,0.0379,1/2/2019,2,53500527-2 _ 1073.0
72130,734.82,1/2/2019,2,722-4133-012 _ 1009.0
5113,0.04,1/2/2019,2,104-5048-002 _ 5010.0
72132,735.57,1/2/2019,2,72326258-1 _ 1600.0
72094,731.99,1/2/2019,2,200-10327-0000 _ 1009.0
72096,732,1/2/2019,2,JANSR2N7616UBC _ 1045.0
72098,732,1/2/2019,2,72325534-1 _ 1600.0
72100,732.227,1/2/2019,2,200-09025-0000 _ 1009.0
72102,732.43,1/2/2019,2,25-1178-22 _ 1600.0
5105,0.04,1/2/2019,2,36038-3408 _ 5010.0
72104,733.2687,1/2/2019,2,4091164-901 _ 1009.0
72108,733.35,1/2/2019,2,31-9877-7 _ 1600.0
72110,733.4,1/2/2019,2,74375011-001 _ 1039.0
72112,733.8375,1/2/2019,2,7018396-901 _ 1009.0
72114,734,1/2/2019,2,26015513-103 _ 5253.0
72116,734,1/2/2019,2,53503732-2 _ 1073.0
72117,734,1/2/2019,2,53503732-3 _ 1073.0
72118,734,1/2/2019,2,53503732-4 _ 1073.0
72119,734,1/2/2019,2,53503732-6 _ 1073.0
72093,731.9819,1/2/2019,2,68003780-101 _ 1064.0
72090,731.82,1/2/2019,2,755-7013-010 _ 5210.0
72088,731.81,1/2/2019,2,26021327-102 _ 5253.0
72120,734,1/2/2019,2,53503732-7 _ 1073.0
5112,0.04,1/2/2019,2,1902482-282 _ 5010.0
72134,736.24,1/2/2019,2,10065550-101 _ 1064.0
5111,0.04,1/2/2019,2,104-5026-233 _ 5010.0
72136,736.37,1/2/2019,2,7024071-1 _ 5210.0
5110,0.04,1/2/2019,2,104-5026-040 _ 5010.0
5109,0.04,1/2/2019,2,2088286-0140 _ 5010.0
72139,736.67,1/2/2019,2,72326336-1 _ 1600.0
72299,753,1/2/2019,2,7022077-5 _ 1009.0
5108,0.04,1/2/2019,2,2088286-0110 _ 5010.0
5107,0.04,1/2/2019,2,2088286-0100 _ 5010.0
72143,737.13,1/2/2019,2,7021174-903 _ 1009.0
5106,0.04,1/2/2019,2,36038-3411 _ 5010.0
72145,737.19,1/2/2019,2,722-4045-982 _ 5210.0
5115,0.04,1/2/2019,2,131-00223-0013 _ 5010.0
72122,734,1/2/2019,2,8534000-8 _ 1073.0
72121,734,1/2/2019,2,53503732-9 _ 1073.0
72141,736.71,1/2/2019,2,8056344-0506 _ 1009.0
72106,733.32,1/2/2019,2,72326320-1 _ 1600.0
5034,0.0359,1/2/2019,2,53000372-2 _ 1600.0
72297,753,1/2/2019,2,7022077-5 _ 5210.0
71972,717.5653,1/2/2019,2,7025381-907 _ 1009.0
71964,717.09,1/2/2019,2,704-2734-001 _ 5210.0
72082,731.1467,1/2/2019,2,7008471-668K _ 5210.0
72084,731.52,1/2/2019,2,34271840-0002 _ 1039.0
72086,731.6297,1/2/2019,2,60000775-1003 _ 5210.0
5062,0.039,1/2/2019,2,53000552-1 _ 5210.0
72233,748.8121,1/2/2019,2,7511940-904 _ 1009.0
72234,748.8813,1/2/2019,2,7510260-904-CM _ 5210.0
72236,749.3839,1/2/2019,2,56000276-003 _ 1045.0
72238,749.85,1/2/2019,2,023-00119-0000 _ 1009.0
5059,0.0385,1/2/2019,2,DDZ12BSF-7 _ 1045.0
72240,749.99,1/2/2019,2,53503450-3 _ 1073.0
5058,0.0385,1/2/2019,2,8712923-0102 _ 1045.0
72242,750,1/2/2019,2,60000647-1 _ 5210.0
72243,750,1/2/2019,2,073-00548-0003 _ 5210.0
5193,0.04,1/2/2019,2,089-05927-0012 _ 5210.0
5056,0.0383,1/2/2019,2,68009150-101 _ 1064.0
71970,717.4315,1/2/2019,2,52000050-3001 _ 1073.0
5195,0.04,1/2/2019,2,134-00151-0023 _ 5210.0
5191,0.04,1/2/2019,2,089-05927-0005 _ 5210.0
5192,0.04,1/2/2019,2,089-05927-0010 _ 5210.0
5201,0.04,1/2/2019,2,089-02009-0037 _ 5210.0
71956,716.45,1/2/2019,2,34212392-002 _ 1039.0
5200,0.04,1/2/2019,2,057-05335-0022 _ 5210.0
71958,716.63,1/2/2019,2,009-07512-0030 _ 5210.0
5199,0.04,1/2/2019,2,057-05287-0302 _ 5210.0
71960,716.96,1/2/2019,2,10155627-103 _ 1103.0
5198,0.04,1/2/2019,2,106-04682-0057 _ 5210.0
71962,717,1/2/2019,2,8531095-2 _ 1073.0
71974,718.85,1/2/2019,2,7014033 _ 1009.0
5197,0.04,1/2/2019,2,106-04563-0046 _ 5210.0
5196,0.04,1/2/2019,2,150-00007-0010 _ 5210.0
71966,717.22,1/2/2019,2,M123A22BPB682J _ 1045.0
71967,717.22,1/2/2019,2,M123A22BPC182JS _ 1045.0
5194,0.04,1/2/2019,2,150-00028-0010 _ 5210.0
72246,750,1/2/2019,2,S65-5366-720 _ 1103.0
72247,750,1/2/2019,2,69002997-001 _ 1103.0
5054,0.0382,1/2/2019,2,RT0603BRD079K76L _ 1006.0
72220,746.81,1/2/2019,2,7038483-901//CM _ 5210.0
5068,0.039,1/2/2019,2,53500278-22 _ 1600.0
72223,747.23,1/2/2019,2,7015097-901 _ 5210.0
72225,747.23,1/2/2019,2,7015097-901//CM _ 1103.0
5065,0.039,1/2/2019,2,C0805C470J1GACTU _ 1006.0
72215,746.18,1/2/2019,2,20135-2 _ 1600.0
72256,750,1/2/2019,2,56003115-301 _ 1045.0
5050,0.038,1/2/2019,2,TF195 _ 1600.0
72258,750,1/2/2019,2,SP99083 _ 1006.0
72289,751.26,1/2/2019,2,7017141-902 _ 1009.0
5033,0.0356,1/2/2019,2,68000086-101 _ 1064.0
72291,752.08,1/2/2019,2,8056724-9502 _ 1009.0
72293,752.76,1/2/2019,2,10159845-401 _ 1103.0
72295,752.9281,1/2/2019,2,7028151-903K _ 5210.0
5030,0.035,1/2/2019,2,155-0245-005 _ 1009.0
72219,746.81,1/2/2019,2,7038483-901 _ 5210.0
72217,746.3729,1/2/2019,2,7006553-901 _ 1009.0
5070,0.0394,1/2/2019,2,402-6095-001 _ 1095.0
5071,0.0398,1/2/2019,2,53500096-530 _ 1600.0
72250,750,1/2/2019,2,4091369-1 _ 1009.0
72251,750,1/2/2019,2,60000647-1 _ 1009.0
72252,750,1/2/2019,2,7028150-903 _ 1009.0
72231,748.17,1/2/2019,2,7001892 _ 1009.0
72229,748,1/2/2019,2,8528140-2 _ 1073.0
5064,0.039,1/2/2019,2,ERJ-8GEYJ106V _ 1006.0
72227,747.87,1/2/2019,2,25-0982-121 _ 1600.0
5029,0.035,1/2/2019,2,7012934-10 _ 1009.0
5075,0.04,1/2/2019,2,089-06491-0004 _ 5253.0
72207,745.26,1/2/2019,2,34272460-0001 _ 1039.0
5073,0.04,1/2/2019,2,434-0015-012 _ 1095.0
72209,745.2866,1/2/2019,2,9999048 _ 1600.0
72210,745.75,1/2/2019,2,704-2486-002 _ 5010.0
72212,745.9032,1/2/2019,2,62001306-1003 _ 1103.0
72213,746,1/2/2019,2,32-4126-1 _ 1600.0
5051,0.038,1/2/2019,2,PH505 _ 1600.0
72206,745.0931,1/2/2019,2,7024377-1905 _ 5210.0
72147,737.6125,1/2/2019,2,ZCT1715 _ 1600.0
5104,0.04,1/2/2019,2,103-0015-012 _ 5010.0
72149,738.5,1/2/2019,2,4061736-901 _ 1103.0
69761,486.1119,1/2/2019,2,7026144-904CM _ 1062.0
69763,486.78,1/2/2019,2,200-08109-0000 _ 5253.0
69766,487.02,1/2/2019,2,7008933-901 _ 1009.0
69768,487.33,1/2/2019,2,7026232-903//CM _ 5210.0
69770,487.63,1/2/2019,2,7010178-901 _ 5210.0
69772,487.65,1/2/2019,2,230-01176-9900 _ 5210.0
69774,487.655,1/2/2019,2,019-07245-0000 _ 1009.0
6307,0.06,1/2/2019,2,4068066-709 _ 1009.0
69745,484.7611,1/2/2019,2,7036377-903//CM _ 5210.0
6308,0.06,1/2/2019,2,46068-0608S _ 1009.0
69743,484.6,1/2/2019,2,7021545-901 _ 1009.0
69725,483,1/2/2019,2,TCS-005-01826-001 _ 1006.0
6317,0.06,1/2/2019,2,089-06012-0008 _ 1009.0
69727,483.25,1/2/2019,2,3603268-0501 _ 5010.0
6316,0.06,1/2/2019,2,089-06494-0005 _ 1009.0
69759,486.1,1/2/2019,2,8520344 _ 1008.0
69729,483.45,1/2/2019,2,200-06337-0010 _ 1009.0
69757,485.94,1/2/2019,2,7009848-902 _ 1009.0
69755,485.9,1/2/2019,2,192-08298-0001 _ 5210.0
69680,477.4683,1/2/2019,2,4005679-1 _ 1009.0
69681,477.5,1/2/2019,2,7013512-904K _ 5210.0
69683,477.54,1/2/2019,2,7130545-001 _ 1045.0
69685,478.1878,1/2/2019,2,4073778-905K _ 5210.0
69686,478.36,1/2/2019,2,MC9618-01-16OZ//U _ 1064.0
6344,0.06,1/2/2019,2,C0603C479C1GAC _ 1045.0
69662,476.3427,1/2/2019,2,66000487-201CM _ 1062.0
6319,0.06,1/2/2019,2,007-06085-0000 _ 1009.0
6318,0.06,1/2/2019,2,106-04154-0078 _ 1009.0
69747,485,1/2/2019,2,7008378-3 _ 1103.0
6306,0.06,1/2/2019,2,431-0206-021 _ 1009.0
69749,485,1/2/2019,2,043-00041-0002 _ 1009.0
69751,485,1/2/2019,2,8521670-1 _ 1008.0
69753,485.8767,1/2/2019,2,CO702 _ 1600.0
6303,0.06,1/2/2019,2,4070069-1 _ 1103.0
6302,0.06,1/2/2019,2,10157733-418 _ 1103.0
6315,0.06,1/2/2019,2,1711017-1 _ 1009.0
69731,483.86,1/2/2019,2,233-217-G6MT23-6BN _ 1006.0
6314,0.06,1/2/2019,2,136-01004-0072 _ 1009.0
69583,470.99,1/2/2019,2,72324952-6 _ 1600.0
6388,0.06,1/2/2019,2,53500096-500 _ 1039.0
6387,0.06,1/2/2019,2,53500096-766 _ 1039.0
69586,471.19,1/2/2019,2,72325474-1 _ 1600.0
6386,0.06,1/2/2019,2,MS51959-7 _ 1039.0
69588,471.63,1/2/2019,2,8533423 _ 1073.0
69590,472.04,1/2/2019,2,98900303 _ 1600.0
69592,472.55,1/2/2019,2,7002266 _ 1009.0
69593,472.6,1/2/2019,2,233-105-26MA21-35SN-186T _ 1006.0
69595,472.67,1/2/2019,2,4059226 _ 1009.0
69573,469.42,1/2/2019,2,TPS7A4501HKU/EM//TE _ 1045.0
69571,469.33,1/2/2019,2,81982-00//CM _ 5210.0
69569,469.31,1/2/2019,2,200-08923-0010 _ 1009.0
6396,0.06,1/2/2019,2,NAS620A4L _ 1600.0
69582,470.99,1/2/2019,2,72324952-5 _ 1600.0
69580,470.58,1/2/2019,2,7511250-906 _ 1009.0
69578,470,1/2/2019,2,8529289-8 _ 1008.0
69576,470,1/2/2019,2,8529289-8 _ 1073.0
69723,483,1/2/2019,2,TCS-005-01826-001//TE _ 1045.0
69733,483.9,1/2/2019,2,74201424-001 _ 1039.0
69735,483.94,1/2/2019,2,83-1251-1 _ 1600.0
6312,0.06,1/2/2019,2,097-00068-0029 _ 1009.0
69737,484,1/2/2019,2,7130427-001 _ 1045.0
6311,0.06,1/2/2019,2,097-00068-0007 _ 1009.0
69739,484,1/2/2019,2,8517733 _ 1008.0
69678,477.21,1/2/2019,2,8056273-0502 _ 5253.0
6310,0.06,1/2/2019,2,097-00108-0007 _ 1009.0
6309,0.06,1/2/2019,2,097-00104-0044 _ 1009.0
6313,0.06,1/2/2019,2,090-00052-0019 _ 1009.0
6349,0.06,1/2/2019,2,NSR0620P2T5G _ 1045.0
6350,0.06,1/2/2019,2,PZT2222AT1G _ 1045.0
69659,476.25,1/2/2019,2,4052626-903 _ 5210.0
6393,0.06,1/2/2019,2,MS35335-59 _ 1062.0
6392,0.06,1/2/2019,2,NAS1635-06-6 _ 1062.0
69741,484.34,1/2/2019,2,4043140-901 _ 1009.0
69676,477.12,1/2/2019,2,7005814-901 _ 1009.0
69674,477.0867,1/2/2019,2,7009836-903 _ 5210.0
69671,476.761,1/2/2019,2,72325392-1 _ 1600.0
72171,740.93,1/2/2019,2,62002676-5 _ 1009.0
5094,0.04,1/2/2019,2,53500038-82 _ 5010.0
5103,0.04,1/2/2019,2,091-00109-0004 _ 5010.0
72151,738.76,1/2/2019,2,7517890-901 _ 5210.0
5102,0.04,1/2/2019,2,53000222-514 _ 5010.0
72153,738.85,1/2/2019,2,31-9878-5 _ 1600.0
5101,0.04,1/2/2019,2,53000220-97 _ 5010.0
72155,738.88,1/2/2019,2,7029299-902 _ 5210.0
5100,0.04,1/2/2019,2,53000220-260 _ 5010.0
72157,739.04,1/2/2019,2,7011850-903//CM _ 1103.0
72169,740.635,1/2/2019,2,8057133-0501 _ 5253.0
5099,0.04,1/2/2019,2,6432-0806 _ 5010.0
5098,0.04,1/2/2019,2,402-6086-001 _ 5010.0
72161,739.6032,1/2/2019,2,3718800-2//CM _ 1103.0
5097,0.04,1/2/2019,2,431-0206-014 _ 5010.0
72201,744.8,1/2/2019,2,9130-010000-03A _ 1009.0
72191,743.3927,1/2/2019,2,7015850-901//CM _ 5210.0
5078,0.04,1/2/2019,2,0919-26 _ 5253.0
72198,744.0897,1/2/2019,2,26019650-103CM _ 1062.0
72175,741.5905,1/2/2019,2,4086828-1002 _ 5210.0
72176,742.2529,1/2/2019,2,7014991-901 _ 5210.0
72178,742.27,1/2/2019,2,200-10256-0030 _ 1009.0
72180,742.86,1/2/2019,2,71-0974-1 _ 1600.0
72182,742.9483,1/2/2019,2,4088231-903 _ 5253.0
72184,743,1/2/2019,2,62001306-1004 _ 1103.0
72187,743.28,1/2/2019,2,7018396-904 _ 1009.0
72163,739.68,1/2/2019,2,34206705-003 _ 1039.0
72189,743.36,1/2/2019,2,MI592057-2 _ 1103.0
5083,0.04,1/2/2019,2,431-0026-504 _ 5253.0
5082,0.04,1/2/2019,2,431-0025-505 _ 5253.0
72193,743.5373,1/2/2019,2,26012400-104CM _ 1062.0
72194,743.7284,1/2/2019,2,7510150-904 _ 1009.0
5081,0.04,1/2/2019,2,36039-3406 _ 5253.0
5080,0.04,1/2/2019,2,46068-0406S _ 5253.0
5079,0.04,1/2/2019,2,46068-0405S _ 5253.0
72173,741.06,1/2/2019,2,7029303-1904//CM _ 5210.0
5138,0.04,1/2/2019,2,404-9535-004 _ 5210.0
72164,739.68,1/2/2019,2,34206705-004 _ 1039.0
5095,0.04,1/2/2019,2,321-1507-004 _ 5010.0
69719,482.1613,1/2/2019,2,250-01546-0099K _ 5210.0
6320,0.06,1/2/2019,2,2500169-357 _ 1009.0
69694,480,1/2/2019,2,7021274-3 _ 5210.0
69692,479,1/2/2019,2,1616-600-05 _ 1009.0
69690,478.7647,1/2/2019,2,MISC3478 _ 1600.0
69688,478.4,1/2/2019,2,5962L0620602VZA _ 1045.0
69663,476.506,1/2/2019,2,722-4731-005 _ 1009.0
6348,0.06,1/2/2019,2,P4.7KECT-ND//TE _ 1045.0
69665,476.5769,1/2/2019,2,53501488-1 _ 1073.0
6347,0.06,1/2/2019,2,541-4.7KECT-ND//TE _ 1045.0
69667,476.65,1/2/2019,2,7030726-902//CM _ 1103.0
6346,0.06,1/2/2019,2,ILHB1206ER500V _ 1045.0
69669,476.6789,1/2/2019,2,22004347-010//U _ 1065.0
6345,0.06,1/2/2019,2,399-16591-1-ND//TE _ 1045.0
69721,482.74,1/2/2019,2,240-20062-6151 _ 5210.0
6321,0.06,1/2/2019,2,2500169-413 _ 1009.0
69717,481.92,1/2/2019,2,230-20207-9900 _ 5210.0
6322,0.06,1/2/2019,2,2500169-474 _ 1009.0
6323,0.06,1/2/2019,2,007-00223-0001 _ 1009.0
72167,740,1/2/2019,2,83-1396-1 _ 1600.0
72159,739.2777,1/2/2019,2,4091164-901 _ 5210.0
5712,0.05,1/2/2019,2,MS24693-2B _ 5210.0
70933,595.5,1/2/2019,2,4025892 _ 1009.0
5713,0.05,1/2/2019,2,7012042-103 _ 5210.0
69695,480,1/2/2019,2,4055387-423 _ 5210.0
69698,480,1/2/2019,2,06-1009330 _ 1006.0
5096,0.04,1/2/2019,2,431-0662-006 _ 5010.0
69699,480,1/2/2019,2,5962R9468002VPA _ 1006.0
69704,480.09,1/2/2019,2,7021174-907 _ 1009.0
69706,480.27,1/2/2019,2,74270301-003 _ 1039.0
69709,480.52,1/2/2019,2,7005814-901 _ 5210.0
69711,480.71,1/2/2019,2,722-3726-004 _ 5210.0
6324,0.06,1/2/2019,2,130-05101-0043 _ 1009.0
69713,481.71,1/2/2019,2,7037757-918 _ 1103.0
69714,481.71,1/2/2019,2,7037757-917 _ 1103.0
69702,480,1/2/2019,2,11-119-78-00000//U _ 1073.0
70301,533,1/2/2019,2,7511840-906-CM _ 5210.0
5185,0.04,1/2/2019,2,089-08074-0030 _ 5210.0
5181,0.04,1/2/2019,2,136-06191-0072 _ 5210.0
4893,0.03,1/2/2019,2,MS24693S47 _ 1600.0
72569,792.6867,1/2/2019,2,230-57302-8800 _ 5210.0
4892,0.03,1/2/2019,2,MS24693S46 _ 1600.0
72571,793,1/2/2019,2,26009688-101 _ 1062.0
4891,0.03,1/2/2019,2,MS24693S28 _ 1600.0
72573,793.06,1/2/2019,2,7026232-906 _ 1009.0
4875,0.03,1/2/2019,2,MS27183-10 _ 1600.0
4890,0.03,1/2/2019,2,NAS1149C0363R _ 1600.0
4889,0.03,1/2/2019,2,NAS1149C0363B _ 1600.0
72577,793.73,1/2/2019,2,72326235-1 _ 1600.0
4888,0.03,1/2/2019,2,MS51957-16 _ 1600.0
72579,794.33,1/2/2019,2,75001411-001//G _ 1095.0
72580,794.33,1/2/2019,2,75001412-001//G _ 1095.0
4887,0.03,1/2/2019,2,EY365 _ 1600.0
4886,0.03,1/2/2019,2,MS16535-120 _ 1600.0
72567,792.6606,1/2/2019,2,4077167-5 _ 1009.0
72583,794.48,1/2/2019,2,4074005-1002//CM _ 5210.0
4894,0.03,1/2/2019,2,MRC624 _ 1600.0
72585,794.55,1/2/2019,2,C-552-0258-415 _ 1045.0
4881,0.03,1/2/2019,2,MS27488-16-3 _ 1600.0
72593,795,1/2/2019,2,4066164-1 _ 1009.0
72594,795,1/2/2019,2,4056930-1 _ 1009.0
4880,0.03,1/2/2019,2,MS51957-7 _ 1600.0
4879,0.03,1/2/2019,2,MS35333-42 _ 1600.0
72597,795,1/2/2019,2,8268026-001 _ 1006.0
4878,0.03,1/2/2019,2,MS35333-41 _ 1600.0
72599,795.31,1/2/2019,2,192-06350-0020 _ 5210.0
4877,0.03,1/2/2019,2,MS35333-39 _ 1600.0
72601,796.44,1/2/2019,2,722-4134-009 _ 1009.0
4876,0.03,1/2/2019,2,MS15795-801 _ 1600.0
72603,796.6,1/2/2019,2,230-01190-9920 _ 5210.0
72604,796.6,1/2/2019,2,3810-0100-0001 _ 1009.0
72587,794.7626,1/2/2019,2,7000407-4 _ 1009.0
4884,0.03,1/2/2019,2,MS51959-15 _ 1600.0
4885,0.03,1/2/2019,2,MS15795-858 _ 1600.0
72575,793.1948,1/2/2019,2,34212410-003 _ 1039.0
72606,796.7,1/2/2019,2,4084432-904K _ 5210.0
4874,0.03,1/2/2019,2,53500358-1 _ 1600.0
4848,0.03,1/2/2019,2,53000372-2 _ 1039.0
72635,800.0075,1/2/2019,2,7025327-905//CM _ 5210.0
4861,0.03,1/2/2019,2,MS24693-C4 _ 1062.0
4873,0.03,1/2/2019,2,53500117-257 _ 1600.0
72610,798.3307,1/2/2019,2,722-4299-008 _ 1009.0
4872,0.03,1/2/2019,2,SST518 _ 1600.0
4871,0.03,1/2/2019,2,NAS662C2R7 _ 1600.0
72613,799.29,1/2/2019,2,7017506-902//CM _ 1103.0
4870,0.03,1/2/2019,2,NAS662C2R5 _ 1600.0
72615,799.87,1/2/2019,2,3931-020001-00 _ 5253.0
4869,0.03,1/2/2019,2,NAS620C10 _ 1600.0
4860,0.03,1/2/2019,2,MS24693-C25 _ 1062.0
72617,800,1/2/2019,2,4068713-901 _ 5210.0
72620,800,1/2/2019,2,7130558-001 _ 1045.0
72623,800,1/2/2019,2,8273136-902 _ 1006.0
72647,802.12,1/2/2019,2,722-4147-981 _ 5210.0
4849,0.03,1/2/2019,2,311-1.00KFRCT-ND//TE _ 1039.0
72659,804.295,1/2/2019,2,26015115-406CM _ 1062.0
72657,804.26,1/2/2019,2,200-06060-0000 _ 1009.0
72608,798.22,1/2/2019,2,700-1708-001 _ 1009.0
4859,0.03,1/2/2019,2,MS24693-C24 _ 1062.0
72638,800.75,1/2/2019,2,03-D04-17-00030//U _ 1073.0
4858,0.03,1/2/2019,2,NAS1635-02-4 _ 1062.0
72640,800.7682,1/2/2019,2,7008471-407K _ 5210.0
72641,800.97,1/2/2019,2,7014991-901 _ 1009.0
4857,0.03,1/2/2019,2,NAS549GL4 _ 1062.0
72591,794.88,1/2/2019,2,JANSR2N7479U3 _ 1045.0
72643,801.66,1/2/2019,2,148-00013-0000 _ 1009.0
72636,800.73,1/2/2019,2,3920-0300-0000 _ 5253.0
72646,802.009,1/2/2019,2,10161357-101 _ 1064.0
72649,803,1/2/2019,2,55-0164-1 _ 1600.0
72651,803.122,1/2/2019,2,9010-44007-01 _ 1103.0
72653,803.54,1/2/2019,2,722-4293-981 _ 5210.0
72655,803.57,1/2/2019,2,51-0811-3 _ 1600.0
4855,0.03,1/2/2019,2,43912000-628 _ 3202.0
72624,800,1/2/2019,2,8273136-903 _ 1006.0
4882,0.03,1/2/2019,2,MS24693C24 _ 1600.0
4883,0.03,1/2/2019,2,MS35206-218 _ 1600.0
72685,807.5,1/2/2019,2,58037934-906 _ 1065.0
4835,0.03,1/2/2019,2,MS24693C6 _ 1064.0
72688,807.62,1/2/2019,2,7021336-903 _ 1009.0
4834,0.03,1/2/2019,2,MS24693-C3 _ 1064.0
72690,807.73,1/2/2019,2,32-4564-1 _ 1600.0
72691,807.73,1/2/2019,2,32-4564-2 _ 1600.0
72680,807,1/2/2019,2,26022239-101 _ 1062.0
72724,811.3138,1/2/2019,2,710-0341-002 _ 1009.0
72726,811.6567,1/2/2019,2,SM-C-707789 _ 1064.0
72728,812.5,1/2/2019,2,ISL70001SEHFE/PROTO _ 1006.0
72757,815.37,1/2/2019,2,722-4415-003 _ 5210.0
4799,0.03,1/2/2019,2,MS27488-22 _ 1073.0
4798,0.03,1/2/2019,2,MS24693-C6//U _ 1073.0
72760,816.1247,1/2/2019,2,66020048-001CM _ 1062.0
4797,0.03,1/2/2019,2,MS51959-14//U _ 1073.0
72684,807.5,1/2/2019,2,58037934-905 _ 1065.0
72762,817,1/2/2019,2,68003740-101 _ 1064.0
72682,807.3,1/2/2019,2,7034412-902 _ 1009.0
72722,811.15,1/2/2019,2,52000048-3001 _ 1073.0
72716,810.57,1/2/2019,2,7510710-902 _ 5210.0
72718,810.88,1/2/2019,2,4043476-903 _ 1009.0
72720,811,1/2/2019,2,10164405-101 _ 1064.0
4831,0.03,1/2/2019,2,NAS1635-02-4 _ 1064.0
72694,808.17,1/2/2019,2,7016787-901CM _ 1062.0
4832,0.03,1/2/2019,2,MC6540-01/#30//U _ 1064.0
4833,0.03,1/2/2019,2,MS15795-808 _ 1064.0
72665,805.2,1/2/2019,2,72325541-2 _ 1600.0
4847,0.03,1/2/2019,2,MS24693-C24 _ 1039.0
4846,0.03,1/2/2019,2,34213034-003 _ 1039.0
4845,0.03,1/2/2019,2,53500929-6 _ 1039.0
72669,805.5114,1/2/2019,2,729998018-33 _ 1600.0
72670,805.5114,1/2/2019,2,729998018-9 _ 1600.0
72673,806.16,1/2/2019,2,25-1820-21 _ 1600.0
72675,806.2,1/2/2019,2,7009842-902 _ 1009.0
72678,806.93,1/2/2019,2,7017331-902//CM _ 5210.0
4796,0.03,1/2/2019,2,MS51859-1//U _ 1073.0
4795,0.03,1/2/2019,2,MS51957-16//U _ 1073.0
4800,0.03,1/2/2019,2,MS51957-5//U _ 1073.0
72742,814.91,1/2/2019,2,7001874-2 _ 1009.0
4802,0.03,1/2/2019,2,MS51957-8//U _ 1073.0
4807,0.03,1/2/2019,2,NAS662C2R6//U _ 1073.0
4806,0.03,1/2/2019,2,NAS662C2R5//U _ 1073.0
72746,815,1/2/2019,2,7022077-6 _ 1009.0
4805,0.03,1/2/2019,2,MS24693-C4//U _ 1073.0
72748,815.12,1/2/2019,2,7026234-913//CM _ 1103.0
4804,0.03,1/2/2019,2,MS24693-C3//U _ 1073.0
4803,0.03,1/2/2019,2,MS24693-25B//U _ 1073.0
72751,815.31,1/2/2019,2,729998018-1 _ 1600.0
72752,815.31,1/2/2019,2,729998018-15 _ 1600.0
72744,815,1/2/2019,2,7022077-6 _ 5210.0
72317,755.7,1/2/2019,2,4091676-901 _ 1103.0
72663,805.0943,1/2/2019,2,7511960-904 _ 1009.0
72661,804.35,1/2/2019,2,301-2051-002 _ 5010.0
4808,0.03,1/2/2019,2,NAS662C2R7//U _ 1073.0
72740,814.5479,1/2/2019,2,7008471-688K _ 5210.0
